,Reviews,Bank
1223,Worst service ever...those who are going through my review don't ever go for any of its services whether be it credit card or Lombard section.Very much disappointed.,ICICI-Bank-Visa-Credit-Card
1224,You should update ur customer care service .,ICICI-Bank-Visa-Credit-Card
1225,I have used citibank and im still using it for the last 7 years. But this ICICI bank card is the worst service I have ever seen. They put lot of hidden charges and the customer service is pathetic.,ICICI-Bank-Visa-Credit-Card
1226,"I called multiple times in the last 2 months. I was with IVR for 3 to 5 minutes which is also fine. After waiting for this 5 minutes, the customers service team always says like system is down. I dnt know what are they doing and I really dont understand how their system is going down for all the 24 hrs  2 months. and the worst part is, they cant arrange callback also and I have to call them again and wait for this 5 minutes with IVR just to listen their system down issue.",ICICI-Bank-Visa-Credit-Card
1227,No Proper Answer About Credit Card Related and Customer Server is bullshit and Rate and Charges is to much compared to other credit card and satisfaction is BIG ZERO,ICICI-Bank-Visa-Credit-Card
1228,Takes overlimit charge if they limit to 50000/- and I used only 49000/-.,ICICI-Bank-Visa-Credit-Card
1229,"Never trust on them, also 3 calls are available to customer care/day, and they also cut calls from their end to reach 3 calls/day.",ICICI-Bank-Visa-Credit-Card
1230,Very bad experience,ICICI-Bank-Visa-Credit-Card
1231,"Icici bank is most fraudest bank , frds plz don't believe them and dont trust them I'll got a bad experience in that, they all are completely cheaters.",ICICI-Bank-Visa-Credit-Card
1232,ICICI Credit card put one offer with melorra around 20th October for 4000 Rs Cashback . I got it confirmed from Icici customer care too.,ICICI-Bank-Visa-Credit-Card
1233,However when after 2 months I asked about refund then I did not get any satisfactory response even after sharing entire details with screenshot.,ICICI-Bank-Visa-Credit-Card
1234,I'm a privilege customer with Icici bank and mostly they irritate me with non required offers and when you need your query to get resolve no one provide solution .,ICICI-Bank-Visa-Credit-Card
1235,This is highly disappointing behavior .,ICICI-Bank-Visa-Credit-Card
1236,"Hi Everyone,",ICICI-Bank-Visa-Credit-Card
1237,I have had a very bad experience with the ICICI bank credit card . Never take ICICI credit cards.They are a bunch of cheaters. They keep charging you interest in the house of hundreds on a blocked card also.,ICICI-Bank-Visa-Credit-Card
1238,I would like to give them a minus rating if possible.,ICICI-Bank-Visa-Credit-Card
1239,"I purchased iPhone 14 October 23, at no cost emi but in statement they charged 16%p.a. interest, and told me  after paying all emi interest will be returned but after paying all emi they told me show your written proof that these emi are interest free. I am shocked ??.so please be alert before using kotak Mahindra Bank credit card.",Kotak-Mahindra-Bank-Visa-Credit-Card
1240,"I took Kotak PVR card , they promised that every month I will get free two per tickets but once I received that I got to know to get that I need to spend 15000 from this card every month. Even after spending 25000 from this card I didn't receive any voucher till now. No customer care also available.  Waited 15min in call but noone responded.  Never take kotak services.  They are fraud and making fools to customers.",Kotak-Mahindra-Bank-Visa-Credit-Card
1241,"From kotak bank continue call to by credit card I was opposing it, even though they convinced and promised lifetime free and high cash limit",Kotak-Mahindra-Bank-Visa-Credit-Card
1242,After first bill annual fees charged,Kotak-Mahindra-Bank-Visa-Credit-Card
1243,Very disappointed,Kotak-Mahindra-Bank-Visa-Credit-Card
1244,Kindly hold the promise.,Kotak-Mahindra-Bank-Visa-Credit-Card
1245,Bekar service hai credit card department ki faltu paisa charj karte hai koi sunta nahi customer ki batay sirf aapani sunate hai kabhi bhul se bhi na ley Credit Card kotak ki mujhe faltu abhi bhi paisa bharva rahe hai jo ki use bhi nahi kya police complen kiya bataya inko fir bhi nahi sune inlog,Kotak-Mahindra-Bank-Visa-Credit-Card
1246,"They don't bother even if u die, they just charge ur card like hellllll.",Kotak-Mahindra-Bank-Visa-Credit-Card
1247,They are charging me 3000 every month,Kotak-Mahindra-Bank-Visa-Credit-Card
1248,I am using kotak credit card for past 6-7months. Every time the bank is charging unwanted interest and charges. For 1000rs overdue they have charged around 7000rs plus tax this is unfair and they are cheating the customers with their charges.,Kotak-Mahindra-Bank-Visa-Credit-Card
1249,Worst experience I am facing with the kotak bank. Dont play with the customers money using the word charges.,Kotak-Mahindra-Bank-Visa-Credit-Card
1250,Chor and Third class bank. Public ko befkuf banakar lootnea ka business kar raha hai.,Kotak-Mahindra-Bank-Visa-Credit-Card
1251,Apnea according interest calculate karke public sea paisa niklwal rahe hai.,Kotak-Mahindra-Bank-Visa-Credit-Card
1252,"I recently got a Kotak Mahindra Bank Visa Credit Card, and I’m completely unsatisfied with the experience I have had so far. The process of getting the card was long and complicated, and I had to submit a lot of documents before my application was accepted. Even after that, I had to wait several weeks before I actually received my card.",Kotak-Mahindra-Bank-Visa-Credit-Card
1253,"Once I had my card, I was disappointed to find that the interest rate was much higher than I had expected. It was much higher than other credit cards I had looked at, so I was not happy with this. The rewards program that was advertised was also not as generous as I had hoped.",Kotak-Mahindra-Bank-Visa-Credit-Card
1254,"The customer service I received was also not great. When I called them to ask about the interest rates, I was told that I could not get any information and that I would have to speak to someone in person. I found this quite frustrating, as I had already spent enough time applying for the card.",Kotak-Mahindra-Bank-Visa-Credit-Card
1255,"The online banking system provided by the bank is also not as user friendly as I had expected. It is quite slow and unresponsive, and I often have to wait for a long time for my transactions to be processed.",Kotak-Mahindra-Bank-Visa-Credit-Card
1256,"Overall, I am very dissatisfied with the Kotak Mahindra.",Kotak-Mahindra-Bank-Visa-Credit-Card
1257,I got call from this number 93210 15066 to pay the dues which was showing error of payment and same was shared to them as screenshot. But the person was not listening. It was really not a big dues but I got several calls from credit card department to pay the dues which was not getting paid and was showing a error.,Kotak-Mahindra-Bank-Visa-Credit-Card
1258,At the moment I felt I have done a big crime and I was torchered for that.,Kotak-Mahindra-Bank-Visa-Credit-Card
1259,"In a frustration I told him that I will never buy anything from the credit card henceforth, he replied me saying- Sir pay the dues and block the card. This is the service of the bank. Hospitality does not exists here in this bank.",Kotak-Mahindra-Bank-Visa-Credit-Card
1260,"Work credit card experience, I will make sure I won't buy anything from this card henceforth.",Kotak-Mahindra-Bank-Visa-Credit-Card
1261,"This is third class kotak bank. Kotak Bank converts credit card money into EMI without asking the customer. And even a simple amount is converted to emi. That too without asking the customers. Converts even 1000 payments to EMI without asking the customer. this kotak bank has taken rs 25000 from me. very useless kotak bank. I want to tell you that even by mistake, don't get associated with Kotak Bank. 2 years will be very good with you then it will start its true color. Kotak Bank will make a poor customer a beggar. Credit cards are run by Kotak Bank people more than us, from where will the bank get more profit. We have the credit card in our hands to be seen, but the people of Kotak Bank do that. We will spend less and Kotak Bank converts it into EMI and earns more profit. What happens to the customer, even the coach has nothing to do with the bank.",Kotak-Mahindra-Bank-Visa-Credit-Card
